run,array_type,size,algorithm,time_us,char_comparisons,seed
3,"nearly_sorted",200,"MergeSort",54,1705,20262542
3,"nearly_sorted",200,"StringQuickSort",6,1445,20262542
3,"nearly_sorted",200,"StringMergeSort",99,749,20262542
3,"nearly_sorted",200,"MSDRadixSort",29,468,20262542
3,"nearly_sorted",200,"MSDRadixQuickSort",15,991,20262542
3,"nearly_sorted",300,"QuickSort",45,42999,20262542
3,"nearly_sorted",300,"MergeSort",87,2683,20262542
3,"nearly_sorted",300,"StringQuickSort",8,2254,20262542
3,"nearly_sorted",300,"StringMergeSort",155,1116,20262542
3,"nearly_sorted",300,"MSDRadixSort",43,710,20262542
3,"nearly_sorted",300,"MSDRadixQuickSort",22,1528,20262542
3,"nearly_sorted",400,"QuickSort",63,59883,20262542
3,"nearly_sorted",400,"MergeSort",111,3808,20262542
3,"nearly_sorted",400,"StringQuickSort",11,3306,20262542
3,"nearly_sorted",400,"StringMergeSort",208,1535,20262542
3,"nearly_sorted",400,"MSDRadixSort",59,961,20262542
3,"nearly_sorted",400,"MSDRadixQuickSort",29,2077,20262542
3,"nearly_sorted",500,"QuickSort",80,75705,20262542
3,"nearly_sorted",500,"MergeSort",153,4986,20262542
3,"nearly_sorted",500,"StringQuickSort",15,4194,20262542
3,"nearly_sorted",500,"StringMergeSort",284,1957,20262542
3,"nearly_sorted",500,"MSDRadixSort",81,1203,20262542
3,"nearly_sorted",500,"MSDRadixQuickSort",40,2612,20262542
3,"nearly_sorted",600,"QuickSort",100,89217,20262542
3,"nearly_sorted",600,"MergeSort",187,6023,20262542
3,"nearly_sorted",600,"StringQuickSort",17,5023,20262542
3,"nearly_sorted",600,"StringMergeSort",322,2346,20262542
3,"nearly_sorted",600,"MSDRadixSort",86,1432,20262542
3,"nearly_sorted",600,"MSDRadixQuickSort",43,3117,20262542
3,"nearly_sorted",700,"QuickSort",109,103769,20262542
3,"nearly_sorted",700,"MergeSort",215,7180,20262542
3,"nearly_sorted",700,"StringQuickSort",20,6465,20262542
3,"nearly_sorted",700,"StringMergeSort",376,2808,20262542
3,"nearly_sorted",700,"MSDRadixSort",102,1674,20262542
3,"nearly_sorted",700,"MSDRadixQuickSort",51,3637,20262542
3,"nearly_sorted",800,"QuickSort",123,117370,20262542
3,"nearly_sorted",800,"MergeSort",248,8564,20262542
3,"nearly_sorted",800,"StringQuickSort",22,6826,20262542
3,"nearly_sorted",800,"StringMergeSort",434,3318,20262542
3,"nearly_sorted",800,"MSDRadixSort",120,1901,20262542
3,"nearly_sorted",800,"MSDRadixQuickSort",60,4203,20262542
3,"nearly_sorted",900,"QuickSort",140,132287,20262542
3,"nearly_sorted",900,"MergeSort",297,9744,20262542
3,"nearly_sorted",900,"StringQuickSort",30,8332,20262542
3,"nearly_sorted",900,"StringMergeSort",532,3752,20262542
3,"nearly_sorted",900,"MSDRadixSort",147,2130,20262542
3,"nearly_sorted",900,"MSDRadixQuickSort",69,4715,20262542
3,"nearly_sorted",1000,"QuickSort",158,151358,20262542
3,"nearly_sorted",1000,"MergeSort",320,11180,20262542
3,"nearly_sorted",1000,"StringQuickSort",31,9150,20262542
3,"nearly_sorted",1000,"StringMergeSort",553,4267,20262542
3,"nearly_sorted",1000,"MSDRadixSort",152,2374,20262542
3,"nearly_sorted",1000,"MSDRadixQuickSort",81,5261,20262542
3,"nearly_sorted",1100,"QuickSort",197,165831,20262542
3,"nearly_sorted",1100,"MergeSort",377,12412,20262542
3,"nearly_sorted",1100,"StringQuickSort",37,10100,20262542
3,"nearly_sorted",1100,"StringMergeSort",627,4758,20262542
3,"nearly_sorted",1100,"MSDRadixSort",169,2609,20262542
3,"nearly_sorted",1100,"MSDRadixQuickSort",85,5780,20262542
3,"nearly_sorted",1200,"QuickSort",194,183299,20262542
3,"nearly_sorted",1200,"MergeSort",394,13689,20262542
3,"nearly_sorted",1200,"StringQuickSort",38,10944,20262542
3,"nearly_sorted",1200,"StringMergeSort",734,5289,20262542
3,"nearly_sorted",1200,"MSDRadixSort",198,2858,20262542
3,"nearly_sorted",1200,"MSDRadixQuickSort",99,6314,20262542
3,"nearly_sorted",1300,"QuickSort",220,195248,20262542
3,"nearly_sorted",1300,"MergeSort",454,14930,20262542
3,"nearly_sorted",1300,"StringQuickSort",40,11895,20262542
3,"nearly_sorted",1300,"StringMergeSort",769,5697,20262542
3,"nearly_sorted",1300,"MSDRadixSort",206,3107,20262542
3,"nearly_sorted",1300,"MSDRadixQuickSort",103,6882,20262542
3,"nearly_sorted",1400,"QuickSort",223,209302,20262542
3,"nearly_sorted",1400,"MergeSort",482,16238,20262542
3,"nearly_sorted",1400,"StringQuickSort",45,14110,20262542
3,"nearly_sorted",1400,"StringMergeSort",854,6174,20262542
3,"nearly_sorted",1400,"MSDRadixSort",240,3353,20262542
3,"nearly_sorted",1400,"MSDRadixQuickSort",118,7411,20262542
3,"nearly_sorted",1500,"QuickSort",255,226444,20262542
3,"nearly_sorted",1500,"MergeSort",538,17713,20262542
3,"nearly_sorted",1500,"StringQuickSort",48,14232,20262542
3,"nearly_sorted",1500,"StringMergeSort",896,6662,20262542
3,"nearly_sorted",1500,"MSDRadixSort",242,3600,20262542
3,"nearly_sorted",1500,"MSDRadixQuickSort",122,7973,20262542
3,"nearly_sorted",1600,"QuickSort",258,235986,20262542
3,"nearly_sorted",1600,"MergeSort",612,19194,20262542
3,"nearly_sorted",1600,"StringQuickSort",57,16081,20262542
3,"nearly_sorted",1600,"StringMergeSort",967,7240,20262542
3,"nearly_sorted",1600,"MSDRadixSort",257,3845,20262542
3,"nearly_sorted",1600,"MSDRadixQuickSort",131,8586,20262542
3,"nearly_sorted",1700,"QuickSort",271,255122,20262542
3,"nearly_sorted",1700,"MergeSort",644,20638,20262542
3,"nearly_sorted",1700,"StringQuickSort",61,16789,20262542
3,"nearly_sorted",1700,"StringMergeSort",1048,7831,20262542
3,"nearly_sorted",1700,"MSDRadixSort",279,4095,20262542
3,"nearly_sorted",1700,"MSDRadixQuickSort",142,9200,20262542
3,"nearly_sorted",1800,"QuickSort",293,262750,20262542
3,"nearly_sorted",1800,"MergeSort",698,22059,20262542
3,"nearly_sorted",1800,"StringQuickSort",60,17597,20262542
3,"nearly_sorted",1800,"StringMergeSort",1103,8293,20262542
3,"nearly_sorted",1800,"MSDRadixSort",302,4342,20262542
3,"nearly_sorted",1800,"MSDRadixQuickSort",149,9784,20262542
3,"nearly_sorted",1900,"QuickSort",318,284482,20262542
3,"nearly_sorted",1900,"MergeSort",738,23823,20262542
3,"nearly_sorted",1900,"StringQuickSort",61,18134,20262542
3,"nearly_sorted",1900,"StringMergeSort",1164,9048,20262542
3,"nearly_sorted",1900,"MSDRadixSort",309,4596,20262542
3,"nearly_sorted",1900,"MSDRadixQuickSort",157,10391,20262542
3,"nearly_sorted",2000,"QuickSort",310,289213,20262542
3,"nearly_sorted",2000,"MergeSort",784,25356,20262542
3,"nearly_sorted",2000,"StringQuickSort",72,20089,20262542
3,"nearly_sorted",2000,"StringMergeSort",1213,9633,20262542
3,"nearly_sorted",2000,"MSDRadixSort",329,4846,20262542
3,"nearly_sorted",2000,"MSDRadixQuickSort",172,10986,20262542
3,"nearly_sorted",2100,"QuickSort",336,314147,20262542
3,"nearly_sorted",2100,"MergeSort",834,26920,20262542
3,"nearly_sorted",2100,"StringQuickSort",75,20986,20262542
3,"nearly_sorted",2100,"StringMergeSort",1313,10306,20262542
3,"nearly_sorted",2100,"MSDRadixSort",378,5093,20262542
3,"nearly_sorted",2100,"MSDRadixQuickSort",189,11625,20262542
3,"nearly_sorted",2200,"QuickSort",364,332026,20262542
3,"nearly_sorted",2200,"MergeSort",846,27969,20262542
3,"nearly_sorted",2200,"StringQuickSort",72,21760,20262542
3,"nearly_sorted",2200,"StringMergeSort",1366,10616,20262542
3,"nearly_sorted",2200,"MSDRadixSort",391,5338,20262542
3,"nearly_sorted",2200,"MSDRadixQuickSort",199,12223,20262542
3,"nearly_sorted",2300,"QuickSort",379,348580,20262542
3,"nearly_sorted",2300,"MergeSort",899,29592,20262542
3,"nearly_sorted",2300,"StringQuickSort",83,22834,20262542
3,"nearly_sorted",2300,"StringMergeSort",1471,11308,20262542
3,"nearly_sorted",2300,"MSDRadixSort",407,5581,20262542
3,"nearly_sorted",2300,"MSDRadixQuickSort",195,12788,20262542
3,"nearly_sorted",2400,"QuickSort",387,359801,20262542
3,"nearly_sorted",2400,"MergeSort",982,30899,20262542
3,"nearly_sorted",2400,"StringQuickSort",79,23947,20262542
3,"nearly_sorted",2400,"StringMergeSort",1514,11890,20262542
3,"nearly_sorted",2400,"MSDRadixSort",435,5827,20262542
3,"nearly_sorted",2400,"MSDRadixQuickSort",212,13341,20262542
3,"nearly_sorted",2500,"QuickSort",415,376694,20262542
3,"nearly_sorted",2500,"MergeSort",1004,32134,20262542
3,"nearly_sorted",2500,"StringQuickSort",88,25155,20262542
3,"nearly_sorted",2500,"StringMergeSort",1567,12296,20262542
3,"nearly_sorted",2500,"MSDRadixSort",420,6081,20262542
3,"nearly_sorted",2500,"MSDRadixQuickSort",209,13924,20262542
3,"nearly_sorted",2600,"QuickSort",420,393791,20262542
3,"nearly_sorted",2600,"MergeSort",1061,33646,20262542
3,"nearly_sorted",2600,"StringQuickSort",85,25936,20262542
3,"nearly_sorted",2600,"StringMergeSort",1687,12843,20262542
3,"nearly_sorted",2600,"MSDRadixSort",464,6327,20262542
3,"nearly_sorted",2600,"MSDRadixQuickSort",219,14526,20262542
3,"nearly_sorted",2700,"QuickSort",457,420743,20262542
3,"nearly_sorted",2700,"MergeSort",1110,34747,20262542
3,"nearly_sorted",2700,"StringQuickSort",92,27301,20262542
3,"nearly_sorted",2700,"StringMergeSort",1766,13395,20262542
3,"nearly_sorted",2700,"MSDRadixSort",492,6563,20262542
3,"nearly_sorted",2700,"MSDRadixQuickSort",234,15146,20262542
3,"nearly_sorted",2800,"QuickSort",457,435148,20262542
3,"nearly_sorted",2800,"MergeSort",1164,36324,20262542
3,"nearly_sorted",2800,"StringQuickSort",94,28657,20262542
3,"nearly_sorted",2800,"StringMergeSort",2121,14033,20262542
3,"nearly_sorted",2800,"MSDRadixSort",496,6812,20262542
3,"nearly_sorted",2800,"MSDRadixQuickSort",246,15785,20262542
3,"nearly_sorted",2900,"QuickSort",560,436595,20262542
3,"nearly_sorted",2900,"MergeSort",1370,37563,20262542
3,"nearly_sorted",2900,"StringQuickSort",128,29611,20262542
3,"nearly_sorted",2900,"StringMergeSort",2494,14711,20262542
3,"nearly_sorted",2900,"MSDRadixSort",661,7060,20262542
3,"nearly_sorted",2900,"MSDRadixQuickSort",330,16366,20262542
3,"nearly_sorted",3000,"QuickSort",543,429734,20262542
3,"nearly_sorted",3000,"MergeSort",1554,39319,20262542
3,"nearly_sorted",3000,"StringQuickSort",142,33523,20262542
3,"nearly_sorted",3000,"StringMergeSort",2594,15282,20262542
3,"nearly_sorted",3000,"MSDRadixSort",675,7306,20262542
3,"nearly_sorted",3000,"MSDRadixQuickSort",335,16944,20262542
4,"random",100,"QuickSort",18,14476,20263551
4,"random",100,"MergeSort",37,612,20263551
4,"random",100,"StringQuickSort",4,651,20263551
4,"random",100,"StringMergeSort",61,518,20263551
4,"random",100,"MSDRadixSort",21,186,20263551
4,"random",100,"MSDRadixQuickSort",9,215,20263551
4,"random",200,"QuickSort",37,28827,20263551
4,"random",200,"MergeSort",69,1484,20263551
4,"random",200,"StringQuickSort",9,1569,20263551
4,"random",200,"StringMergeSort",113,1174,20263551
4,"random",200,"MSDRadixSort",41,400,20263551
4,"random",200,"MSDRadixQuickSort",17,511,20263551
4,"random",300,"QuickSort",53,42842,20263551
4,"random",300,"MergeSort",111,2510,20263551
4,"random",300,"StringQuickSort",13,2816,20263551
4,"random",300,"StringMergeSort",179,1908,20263551
4,"random",300,"MSDRadixSort",54,614,20263551
4,"random",300,"MSDRadixQuickSort",25,919,20263551
4,"random",400,"QuickSort",73,59880,20263551
4,"random",400,"MergeSort",142,3640,20263551
4,"random",400,"StringQuickSort",25,3697,20263551
4,"random",400,"StringMergeSort",226,2714,20263551
4,"random",400,"MSDRadixSort",69,832,20263551
4,"random",400,"MSDRadixQuickSort",34,1356,20263551
4,"random",500,"QuickSort",94,75726,20263551
4,"random",500,"MergeSort",194,4837,20263551
4,"random",500,"StringQuickSort",24,4500,20263551
4,"random",500,"StringMergeSort",304,3541,20263551
4,"random",500,"MSDRadixSort",111,1044,20263551
4,"random",500,"MSDRadixQuickSort",57,1831,20263551
4,"random",600,"QuickSort",154,91413,20263551
4,"random",600,"MergeSort",306,6086,20263551
4,"random",600,"StringQuickSort",39,6130,20263551
4,"random",600,"StringMergeSort",474,4359,20263551
4,"random",600,"MSDRadixSort",123,1259,20263551
4,"random",600,"MSDRadixQuickSort",66,2355,20263551
4,"random",700,"QuickSort",172,103018,20263551
4,"random",700,"MergeSort",362,7410,20263551
4,"random",700,"StringQuickSort",45,7224,20263551
4,"random",700,"StringMergeSort",556,5247,20263551
4,"random",700,"MSDRadixSort",148,1485,20263551
4,"random",700,"MSDRadixQuickSort",75,2932,20263551
4,"random",800,"QuickSort",206,120713,20263551
4,"random",800,"MergeSort",416,8763,20263551
4,"random",800,"StringQuickSort",56,8415,20263551
4,"random",800,"StringMergeSort",625,6117,20263551
4,"random",800,"MSDRadixSort",173,1733,20263551
4,"random",800,"MSDRadixQuickSort",92,3435,20263551
4,"random",900,"QuickSort",231,136203,20263551
4,"random",900,"MergeSort",483,10132,20263551
4,"random",900,"StringQuickSort",64,9877,20263551
4,"random",900,"StringMergeSort",728,6953,20263551
4,"random",900,"MSDRadixSort",183,1952,20263551
4,"random",900,"MSDRadixQuickSort",106,4008,20263551
4,"random",1000,"QuickSort",268,157173,20263551
4,"random",1000,"MergeSort",537,11536,20263551
4,"random",1000,"StringQuickSort",70,11394,20263551
4,"random",1000,"StringMergeSort",819,7878,20263551
4,"random",1000,"MSDRadixSort",210,2186,20263551
4,"random",1000,"MSDRadixQuickSort",117,4650,20263551
4,"random",1100,"QuickSort",271,164874,20263551
4,"random",1100,"MergeSort",602,13051,20263551
4,"random",1100,"StringQuickSort",74,11802,20263551
4,"random",1100,"StringMergeSort",914,8882,20263551
4,"random",1100,"MSDRadixSort",242,2422,20263551
4,"random",1100,"MSDRadixQuickSort",126,5330,20263551
4,"random",1200,"QuickSort",306,181349,20263551
4,"random",1200,"MergeSort",668,14519,20263551
4,"random",1200,"StringQuickSort",75,12890,20263551
4,"random",1200,"StringMergeSort",1042,9793,20263551
4,"random",1200,"MSDRadixSort",256,2647,20263551
4,"random",1200,"MSDRadixQuickSort",153,5920,20263551
4,"random",1300,"QuickSort",340,198820,20263551
4,"random",1300,"MergeSort",725,16035,20263551
4,"random",1300,"StringQuickSort",99,13681,20263551
4,"random",1300,"StringMergeSort",1086,10767,20263551
4,"random",1300,"MSDRadixSort",284,2886,20263551
4,"random",1300,"MSDRadixQuickSort",159,6616,20263551
4,"random",1400,"QuickSort",365,219246,20263551
4,"random",1400,"MergeSort",789,17614,20263551
4,"random",1400,"StringQuickSort",105,15835,20263551
4,"random",1400,"StringMergeSort",1201,11725,20263551
4,"random",1400,"MSDRadixSort",297,3128,20263551
4,"random",1400,"MSDRadixQuickSort",171,7289,20263551
4,"random",1500,"QuickSort",405,235884,20263551
4,"random",1500,"MergeSort",892,19126,20263551
4,"random",1500,"StringQuickSort",102,17350,20263551
4,"random",1500,"StringMergeSort",1311,12645,20263551
4,"random",1500,"MSDRadixSort",317,3367,20263551
4,"random",1500,"MSDRadixQuickSort",179,7996,20263551
4,"random",1600,"QuickSort",417,244114,20263551
4,"random",1600,"MergeSort",922,20730,20263551
4,"random",1600,"StringQuickSort",121,17052,20263551
4,"random",1600,"StringMergeSort",1413,13651,20263551
4,"random",1600,"MSDRadixSort",350,3619,20263551
4,"random",1600,"MSDRadixQuickSort",194,8828,20263551
4,"random",1700,"QuickSort",448,257004,20263551
4,"random",1700,"MergeSort",1012,22277,20263551
4,"random",1700,"StringQuickSort",129,18579,20263551
4,"random",1700,"StringMergeSort",1510,14576,20263551
4,"random",1700,"MSDRadixSort",368,3852,20263551
4,"random",1700,"MSDRadixQuickSort",209,9426,20263551
4,"random",1800,"QuickSort",478,276776,20263551
4,"random",1800,"MergeSort",1060,23875,20263551
4,"random",1800,"StringQuickSort",132,19749,20263551
4,"random",1800,"StringMergeSort",1581,15561,20263551
4,"random",1800,"MSDRadixSort",398,4103,20263551
4,"random",1800,"MSDRadixQuickSort",228,10215,20263551
4,"random",1900,"QuickSort",501,295331,20263551
4,"random",1900,"MergeSort",1111,25515,20263551
4,"random",1900,"StringQuickSort",150,21009,20263551
4,"random",1900,"StringMergeSort",1662,16571,20263551
4,"random",1900,"MSDRadixSort",399,4341,20263551
4,"random",1900,"MSDRadixQuickSort",241,10921,20263551
4,"random",2000,"QuickSort",544,315546,20263551
4,"random",2000,"MergeSort",1160,27107,20263551
4,"random",2000,"StringQuickSort",150,25555,20263551
4,"random",2000,"StringMergeSort",1344,17532,20263551
4,"random",2000,"MSDRadixSort",351,4592,20263551
4,"random",2000,"MSDRadixQuickSort",203,11529,20263551
4,"random",2100,"QuickSort",460,323037,20263551
4,"random",2100,"MergeSort",983,28824,20263551
4,"random",2100,"StringQuickSort",125,23728,20263551
4,"random",2100,"StringMergeSort",1461,18631,20263551
4,"random",2100,"MSDRadixSort",379,4835,20263551
4,"random",2100,"MSDRadixQuickSort",203,12147,20263551
4,"random",2200,"QuickSort",468,347211,20263551
4,"random",2200,"MergeSort",1047,30506,20263551
4,"random",2200,"StringQuickSort",131,23966,20263551
4,"random",2200,"StringMergeSort",1537,19682,20263551
4,"random",2200,"MSDRadixSort",390,5097,20263551
4,"random",2200,"MSDRadixQuickSort",212,12943,20263551
4,"random",2300,"QuickSort",477,354960,20263551
4,"random",2300,"MergeSort",1114,32214,20263551
4,"random",2300,"StringQuickSort",138,27083,20263551
4,"random",2300,"StringMergeSort",1628,20658,20263551
4,"random",2300,"MSDRadixSort",400,5346,20263551
4,"random",2300,"MSDRadixQuickSort",220,13799,20263551
4,"random",2400,"QuickSort",510,382589,20263551
4,"random",2400,"MergeSort",1218,33925,20263551
4,"random",2400,"StringQuickSort",142,27653,20263551
4,"random",2400,"StringMergeSort",1754,21733,20263551
4,"random",2400,"MSDRadixSort",446,5618,20263551
4,"random",2400,"MSDRadixQuickSort",244,14666,20263551
4,"random",2500,"QuickSort",543,397617,20263551
4,"random",2500,"MergeSort",1177,35756,20263551
4,"random",2500,"StringQuickSort",148,28654,20263551
4,"random",2500,"StringMergeSort",1800,22858,20263551
4,"random",2500,"MSDRadixSort",445,5883,20263551
4,"random",2500,"MSDRadixQuickSort",237,15153,20263551
4,"random",2600,"QuickSort",539,411565,20263551
4,"random",2600,"MergeSort",1246,37418,20263551
4,"random",2600,"StringQuickSort",156,30539,20263551
4,"random",2600,"StringMergeSort",1888,23777,20263551
4,"random",2600,"MSDRadixSort",450,6145,20263551
4,"random",2600,"MSDRadixQuickSort",242,15838,20263551
4,"random",2700,"QuickSort",579,427337,20263551
4,"random",2700,"MergeSort",1280,39250,20263551
4,"random",2700,"StringQuickSort",160,32033,20263551
4,"random",2700,"StringMergeSort",1970,24897,20263551
4,"random",2700,"MSDRadixSort",486,6420,20263551
4,"random",2700,"MSDRadixQuickSort",254,16546,20263551
4,"random",2800,"QuickSort",586,441948,20263551
4,"random",2800,"MergeSort",1311,40932,20263551
4,"random",2800,"StringQuickSort",167,35447,20263551
4,"random",2800,"StringMergeSort",2026,25839,20263551
4,"random",2800,"MSDRadixSort",508,6699,20263551
4,"random",2800,"MSDRadixQuickSort",262,17465,20263551
4,"random",2900,"QuickSort",619,454386,20263551
4,"random",2900,"MergeSort",1357,42681,20263551
4,"random",2900,"StringQuickSort",174,35411,20263551
4,"random",2900,"StringMergeSort",2069,26854,20263551
4,"random",2900,"MSDRadixSort",522,6985,20263551
4,"random",2900,"MSDRadixQuickSort",274,18527,20263551
4,"random",3000,"QuickSort",626,475225,20263551
4,"random",3000,"MergeSort",1424,44518,20263551
4,"random",3000,"StringQuickSort",186,36285,20263551
4,"random",3000,"StringMergeSort",2173,28003,20263551
4,"random",3000,"MSDRadixSort",536,7268,20263551
4,"random",3000,"MSDRadixQuickSort",285,19061,20263551
4,"reverse_sorted",100,"QuickSort",14,15699,20263551
4,"reverse_sorted",100,"MergeSort",29,688,20263551
4,"reverse_sorted",100,"StringQuickSort",2,585,20263551
4,"reverse_sorted",100,"StringMergeSort",48,393,20263551
4,"reverse_sorted",100,"MSDRadixSort",18,241,20263551
4,"reverse_sorted",100,"MSDRadixQuickSort",8,515,20263551
4,"reverse_sorted",200,"QuickSort",27,31600,20263551
